"ISO_3_CODE","COUNTRYNAME","WHO_REGION","UNICEF_REGION","COVAX_STATUS","DEVELOPMENT_STATUS","WBINCOME_SHORT_STATUS","WBINCOME_LONG_STATUS","WHOMEMBER","WHO_LEGAL_STATUS_TITLE","DATE","YEAR","MONTH","MONTH_DESCRIPTION","DATA_SOURCE","DATA_SOURCE_DESCRIPTION","TARGET_GROUP","TARGET_GROUP_DESCRIPTION","NUMBER_TARGET","N_VACC_DOSE1","N_VACC_LAST_DOSE","N_VACC_BOOSTER_DOSE","N_VACC_UNKNOWN","PARTIALLY_VACCINATED","NOT_VACCINATED","COMMENTS"
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2021-05",2021,5,"05-May","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OTHERS","Others",8174289,2001758,553527,NA,NA,1448231,6172531,"Priority Group A2 (Elderly Aged above 60YO. No entry for priority A4 Frontline Personnel in Essential Sectors. Total Masterlisted A4=837,760; Number Vaccinated w/ at least 1 dose A4=526,896; Number Vaccinated w/ last recommended dose A4=8,086. No entry for priority A5 Frontline Personnel in Essential Sectors. Total Masterlisted A5=6,148,439; Number Vaccinated w/ at least 1 dose A5=67,185; Number Vaccinated w/ last recommended dose A5=0."
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2021-12",2021,12,"12-December","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_CHILRDEN","Children with co-morbidity",1272207,455746,174377,0,NA,281369,816461,"Rest of the Pediatric Population ages 12-17YO with comorbidity"
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_ADULTS","Adults with co-morbidity",9552337,8763839,6124562,11107,NA,2639277,788498,NA
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","DISADVANTAGED","Disadvantaged sociodemographic subpopulations at higher risk of severe COVID-19",12911193,9949381,8739383,1897044,NA,1209998,2961812,NA
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","IMMUNOCOMPROMISED","Immunocompromised persons",92708,110408,133755,357638,NA,-23347,-17700,NA
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","TEACHERS","Teachers and other essential  workers",28300410,20678084,18672148,6562913,NA,2005936,7622326,NA
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","CO_MORBIDITY","People with co- morbidity",NA,9482014,9025703,3013918,NA,456311,NA,NA
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,2221973,2052205,1341201,NA,169768,NA,NA
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,7164746,6919411,2738045,NA,245335,NA,NA
"PHL","Philippines","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","PW","Pregnant Women",NA,127218,99216,31235,NA,28002,NA,NA
"PLW","Palau","WPR","EAPRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,454,454,NA,NA,0,NA,NA
"PLW","Palau","WPR","EAPRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,1775,1767,1080,NA,8,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2021-08",2021,8,"08-August","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_CHILRDEN","Children with co-morbidity",NA,NA,NA,0,0,NA,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2021-08",2021,8,"08-August","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",NA,NA,NA,0,0,NA,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-04",2022,4,"04-April","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","IMMUNOCOMPROMISED","Immunocompromised persons",NA,NA,NA,NA,0,NA,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-04",2022,4,"04-April","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","PW","Pregnant Women",NA,NA,NA,NA,0,NA,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-04",2022,4,"04-April","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","TEACHERS","Teachers and other essential  workers",NA,NA,NA,NA,0,NA,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-08",2022,8,"08-August","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OTHERS","Others",NA,324873,272622,23692,NA,52251,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_ADULTS","Adults with co-morbidity",NA,7939,5946,1175,NA,1993,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","DISADVANTAGED","Disadvantaged sociodemographic subpopulations at higher risk of severe COVID-19",NA,330196,277718,25401,NA,52478,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","CO_MORBIDITY","People with co- morbidity",NA,15420,11513,1303,NA,3907,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,32190,21591,1138,NA,10599,NA,NA
"PNG","Papua New Guinea","WPR","EAPRO","AMC","Developing","Middle income","Lower middle income","Member","Member State","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,205650,173573,11359,NA,32077,NA,NA
"POL","Poland","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",NA,595621,594274,469192,0,1347,NA,NA
"POL","Poland","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",9648534,7421371,7411501,5783325,0,9870,2227163,NA
"PRT","Portugal","EUR","Dev","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",2957186,3126235,2963555,2930095,4003,162680,-169049,NA
"PRY","Paraguay","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2021-07",2021,7,"07-July","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY","People with co- morbidity",NA,2103658,238151,NA,NA,1865507,NA,NA
"PRY","Paraguay","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2021-12",2021,12,"12-December","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_CHILRDEN","Children with co-morbidity",NA,325752,240674,3240,NA,85078,NA,"-2222"
"PRY","Paraguay","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2021-12",2021,12,"12-December","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",NA,7721,5520,87,NA,2201,NA,"-2222"
"PRY","Paraguay","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_ADULTS","Adults with co-morbidity",NA,3700938,3333989,1578855,NA,366949,NA,"-2222"
"PRY","Paraguay","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","HW","Health  and care workers",NA,106940,86457,24746,NA,20483,NA,"-2222"
"PRY","Paraguay","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",746455,608592,574393,367399,NA,34199,137863,NA
"PRY","Paraguay","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","PW","Pregnant Women",NA,32537,17974,997,NA,14563,NA,"-2222"
"PRY","Paraguay","AMR","LACRO","Self-financing","Developing","Middle income","Upper middle income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","TEACHERS","Teachers and other essential  workers",NA,124068,75648,5136,NA,48420,NA,"-2222"
"PSE","occupied Palestinian territory, including east Jerusalem","EMR","MENA","AMC","Developing","Middle income","Lower middle income","Reporting entity","Territory or Area","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","CO_MORBIDITY_ADULTS","Adults with co-morbidity",285000,205896,NA,NA,NA,205896,79104,NA
"PSE","occupied Palestinian territory, including east Jerusalem","EMR","MENA","AMC","Developing","Middle income","Lower middle income","Reporting entity","Territory or Area","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","DISADVANTAGED","Disadvantaged sociodemographic subpopulations at higher risk of severe COVID-19",2870457,1585793,NA,NA,NA,1585793,1284664,NA
"PSE","occupied Palestinian territory, including east Jerusalem","EMR","MENA","AMC","Developing","Middle income","Lower middle income","Reporting entity","Territory or Area","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","HW","Health  and care workers",64702,49071,NA,NA,NA,49071,15631,NA
"PSE","occupied Palestinian territory, including east Jerusalem","EMR","MENA","AMC","Developing","Middle income","Lower middle income","Reporting entity","Territory or Area","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","IMMUNOCOMPROMISED","Immunocompromised persons",150000,85809,NA,NA,NA,85809,64191,NA
"PSE","occupied Palestinian territory, including east Jerusalem","EMR","MENA","AMC","Developing","Middle income","Lower middle income","Reporting entity","Territory or Area","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",282679,183640,117322,NA,NA,66318,99039,NA
"PSE","occupied Palestinian territory, including east Jerusalem","EMR","MENA","AMC","Developing","Middle income","Lower middle income","Reporting entity","Territory or Area","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","PW","Pregnant Women",NA,3146,NA,NA,NA,3146,NA,NA
"PSE","occupied Palestinian territory, including east Jerusalem","EMR","MENA","AMC","Developing","Middle income","Lower middle income","Reporting entity","Territory or Area","2022-06",2022,6,"06-June","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","TEACHERS","Teachers and other essential  workers",87104,79133,NA,NA,NA,79133,7971,NA
"PYF","French Polynesia","WPR",NA,NA,"Developing","High income","High income","Reporting entity","Territory or Area","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","HW","Health  and care workers",NA,5770,5770,NA,NA,0,NA,NA
"PYF","French Polynesia","WPR",NA,NA,"Developing","High income","High income","Reporting entity","Territory or Area","2022-11",2022,11,"11-November","WPR","COVID-19 vaccination data coming from WPR worksheet","OLDER_60","Older people (aged 60 years or over)",NA,69983,69761,27727,NA,222,NA,NA
"QAT","Qatar","EMR","MENA","Self-financing","Developing","High income","High income","Member","Member State","2022-09",2022,9,"09-September","EJRF","COVID-19 vaccination uptake data coming from eJRF COVID module","OLDER_60","Older people (aged 60 years or over)",113069,77708,76628,52877,NA,1080,35361,NA
"ROU","Romania","EUR","CEE-CIS","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","HW","Health  and care workers",364023,354208,341262,66829,0,12946,9815,NA
"ROU","Romania","EUR","CEE-CIS","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","OLDER_60","Older people (aged 60 years or over)",4963809,2318259,2309387,671367,0,8872,2645550,NA
"ROU","Romania","EUR","CEE-CIS","No","Developed economy","High income","High income","Member","Member State","2022-11",2022,11,"11-November","TESSY","COVID-19 vaccination uptake data coming from TESSy","RES_LONG_TERM","Residents of long-term care facilities (LTCFs)",NA,39528,37324,10393,0,2204,NA,NA
"RWA","Rwanda","AFR","ESARO","AMC","Least developed","Low income","Low income","Member","Member State","2022-01",2022,1,"01-January","AFR","COVID-19 vaccination data coming from the daily updated AFR worksheet","REFUGEES","refugees or Displaced population",122460,NA,NA,NA,NA,NA,NA,NA
